Name,City,Latitude,Longitude,Group,Value
McCormick & Co. Inc. at Belcamp,Belcamp,39.4836,-76.2292,Solar,1.4
"Toys R Us- DE, Inc. at Mt. Olive, NJ",Mt. Olive,40.818888,-74.718611,Solar,4.1
Regulus Solar Project,Bakersfield,35.3,-118.85194399999999,Solar,60.0
Adobe Solar,Arvin,35.102778,-118.954444,Solar,20.0
Yamhill Solar LLC,Amity,45.108889000000005,-123.27861100000001,Solar,1.0
Bakersfield College Solar 01,Bakersfield,35.411817,-118.96864,Solar,1.1
"Temescal Canyon RV, LLC",Corona,33.826389,-117.51166699999999,Solar,1.5
Avra Valley Solar,Marana,32.371666999999995,-111.282777,Solar,25.0
Vineland Mays Landing Solar,Millville,39.4175,-74.973889,Solar,3.7
Manalapan Village Solar,Manalapan,40.256667,-74.349722,Solar,3.5
McGraw Hill Solar,East Windsor Township,40.279722,-74.556389,Solar,12.0
Seabrook Solar Plant,Seabrook,39.485,-75.215,Solar,6.8
CASD Solar,Carlisle,40.2142,-77.2061,Solar,1.3
SMUD at Grundman,Elk Grove,38.364722,-121.41278,Solar,18.0
SMUD at Van Conett,Galt,38.253056,-121.278888,Solar,2.9
SMUD at Fleshman,Galt,38.237778000000006,-121.3375,Solar,2.9
Macys Goodyear,Goodyear,33.409063,-112.414596,Solar,3.5
Indian Orchard PV Facility,Springfield,42.151389,-72.498889,Solar,2.3
Silver Lake Solar Photovoltaic Facility,Pittsfield,42.4525,-73.2403,Solar,1.8
"Murphy Farm Power, LLC",Culberson,34.999167,-84.15725400000001,Solar,0.9
Arlington Valley Solar Energy II,Arlington,33.305,-112.83388799999999,Solar,125.4
City of Boulder WWTP,Boulder,40.048025,-105.180327,Solar,0.9
City of Madera WWTP,Madera,36.9408,-120.1572,Solar,1.0
"Staples La Mirada, CA",La Mirada,33.881667,-118.0175,Solar,0.9
Rinehart,Lake Mary,28.770601,-81.353336,Solar,10.0
"CS Murphy Point, LLC",Murphy,34.989539,-84.166197,Solar,0.9
DOE Golden NWTC Building Side,Golden,39.909,-105.2318,Solar,1.1
DOE Golden NWTC Research Side,Golden,39.9139,-105.2153,Solar,0.7
DOE Golden NREL Main Campus,Golden,39.740896,-105.170993,Solar,3.3
Topaz Solar Farm,Santa Margarita,35.405556,-120.068611,Solar,585.9
Aerojet I,Rancho Cordova,38.613508,-121.162879,Solar,3.0
Aerojet II,Rancho Cordova,38.6086,-121.1703,Solar,2.7
Webberville Solar Project,Manor,30.238491999999997,-97.508812,Solar,30.0
Mesquite Solar 1,Tonopah,33.341833,-112.904028,Solar,170.0
Catalina Solar LLC,Rosamond,34.938261,-118.334492,Solar,110.0
North Palm Springs 4A,Palm Springs,33.909721999999995,-116.5625,Solar,4.0
"Johnson Matthey, Inc. Solar",Paulsboro,39.825278000000004,-75.21972199999999,Solar,4.0
NJMC Landfill,Kearny,40.750833,-74.11,Solar,2.5
Summit Associates,Edison,40.5003,-74.3536,Solar,1.9
BlackRock-Matrix,South Brunswick,40.3622,-74.4797,Solar,2.5
Mill Creek Solar,Burlington,40.031388,-74.824722,Solar,3.5
Benjamin Moore & Co. Solar,Mount Olive,40.825556,-74.714722,Solar,1.4
Cherry Hill,Cherry Hill,39.876111,-75.008611,Solar,1.1
SPS1 Dollarhide,Jal,32.12743,-103.137825,Solar,10.0
SPS2 Jal,Jal,32.183611,-103.18305600000001,Solar,10.0
SPS3 Lea,Eunice,32.469722,-103.32333299999999,Solar,10.0
SPS4 Monument,Monument,32.681944,-103.303611,Solar,10.1
SPS5 Hopi,Carlsbad,32.345556,-104.23472199999999,Solar,10.1
Vineland Headquarters,Vineland,39.490271,-75.037391,Solar,1.1
North Palm Springs 1A,Palm Springs,33.924167,-116.593333,Solar,2.4
The City of Vineland at West Vineland,Vineland,39.462376,-75.07003900000001,Solar,3.7
The City of Vineland at North Vineland,Vineland,39.505034,-74.997703,Solar,2.3
FedEx Field Solar Facility,Landover,38.907778,-76.86444399999999,Solar,2.0
Maple Solar,Vineland,39.4875,-74.98083299999999,Solar,2.4
SMUD at Lawrence,Elk Grove,38.338868,-121.43134199999999,Solar,1.0
Mount Saint Mary's,Emmitsburg,39.675,-77.345,Solar,13.7
Naval Air Weapons Station China Lake,Ridgecrest,35.687709999999996,-117.68137,Solar,11.1
Arizona Western College PV,Yuma,32.687778,-114.49611000000002,Solar,4.7
Longwood Gardens,Kennett Square,39.866667,-75.667777,Solar,1.3
Perdue Bridgeville Photovoltaic,Bridgeville,38.757689,-75.60203100000001,Solar,1.3
Palo Verde College,Blythe,33.661667,-114.65166699999999,Solar,1.2
Kingman 1,Kingman,35.145833,-114.0675,Solar,0.5
FedEx Woodbridge,Keasbey,40.506358,-74.32351899999999,Solar,2.4
RE Dillard 1 LLC,Sloughhouse,38.468610999999996,-121.181944,Solar,3.0
RE Kammerer 1 LLC,Elk Grove,38.365053,-121.381101,Solar,5.0
RE Dillard 2 LLC,Sloughhouse,38.466111,-121.177778,Solar,3.0
RE Kammerer 2 LLC,Elk Grove,38.365053,-121.381101,Solar,5.0
RE Dillard 3 LLC,Sloughhouse,38.461944,-121.180278,Solar,3.0
RE Kammerer 3 LLC,Elk Grove,38.365053,-121.381101,Solar,5.0
RE Bruceville 1 LLC,Elk Grove,38.3475,-121.412777,Solar,5.0
RE Bruceville 2 LLC,Elk Grove,38.3475,-121.412777,Solar,5.0
RE Bruceville 3 LLC,Elk Grove,38.3475,-121.412777,Solar,5.0
RE Bagdad Solar I LLC,Bagdad,34.585833,-113.177222,Solar,15.0
RE Ajo 1 LLC,Ajo,32.367013,-112.831401,Solar,4.5
Golden Springs Building C-1,Santa Fe Springs,33.914167,-118.053611,Solar,1.2
Golden Springs Building D,Santa Fe Springs,33.911944,-118.052222,Solar,1.3
"ISH Solar Central, LLC",Bayville,40.2675,-74.278611,Solar,1.4
William Paterson University,Wayne,40.952084,-74.195502,Solar,1.4
RE Dillard 4 LLC,Sloughhouse,38.461944,-121.180278,Solar,0.4
Titusville Solar,Titusville,40.292778000000006,-74.847222,Solar,4.1
RE McKenzie 1 LLC,Galt,38.302594,-121.295819,Solar,5.0
RE McKenzie 2 LLC,Galt,38.302594,-121.295819,Solar,5.0
RE McKenzie 3 LLC,Galt,38.302594,-121.295819,Solar,5.0
RE McKenzie 4 LLC,Galt,38.302594,-121.295819,Solar,5.0
RE McKenzie 5 LLC,Galt,38.302594,-121.295819,Solar,5.0
RE McKenzie 6 LLC,Galt,38.302594,-121.295819,Solar,5.0
Dinuba Wastewater Treatment Plant,Dinuba,36.538056,-119.42638799999999,Solar,1.0
Heliocentric,Palmdale,34.654340000000005,-117.97100400000001,Solar,1.3
L-8 Solar Project,Palmdale,34.654346999999994,-117.97310300000001,Solar,1.3
Dartmouth II Solar,Dartmouth,41.680556,-71.030833,Solar,2.0
ISH Solar Hospital SDMC,San Diego,32.791667,-117.095277,Solar,1.1
ISH Solar Hospital Downey,Downey,33.921667,-118.124444,Solar,1.1
WC Landfill Energy LLC,Oxford,40.831012,-75.015775,Solar,1.0
Green Acres Solar Facility 1,Elk Grove,38.282021,-121.464676,Solar,2.8
Green Acres Solar Facility 2,Elk Grove,38.283570000000005,-121.46126399999999,Solar,0.9
Univ of California San Diego Solar,La Jolla,32.874379,-117.238927,Solar,1.2
Moapa Southern Paiute,Moapa,36.52995,-114.77030800000001,Solar,250.0
Industry MetroLink PV 1,Industry,34.008661,-117.845603,Solar,1.5
McKee City Solar Phase 2,Egg Harbor Township,39.421944,-74.639167,Solar,2.4
Stockton Athletic Center,Pomona,39.488443,-74.535263,Solar,1.4
L'Oreal Piscataway,New Brunswick,40.554341,-74.468014,Solar,1.8
Heller Industrial Parks,Dayton,40.373898,-74.489236,Solar,4.6
Castle Rock Vineyards,Delano,35.801111,-119.110556,Solar,1.0
2555 E Olympic Bl,Los Angeles,34.026944,-118.224167,Solar,1.0
Perdue Salisbury Photovoltaic,Salisbury,38.373611,-75.535278,Solar,1.0
Baldock Solar Highway,Aurora,45.269444,-122.771667,Solar,1.7
Queen Creek Solar Farm,Queen Creek,33.2675,-111.612222,Solar,18.6
Guernsey Solar Station,Hanford,36.163889000000005,-119.65055600000001,Solar,20.0
Gates Solar Station,Huron,36.176389,-120.114167,Solar,20.0
Improvement Dst No. 4,Bakersfield,35.402778000000005,-119.03861100000002,Solar,1.1
Solar Photovoltaic Project #48,Redlands,34.081111,-117.22805600000001,Solar,5.0
San Antonio West Solar Rooftop,Chino,33.965617,-117.65905900000001,Solar,1.5
Grand Ridge Solar Farm,Marseilles,41.143421000000004,-88.758341,Solar,20.0
Holyoke Solar Cooperative at Mueller,Holyoke,42.190909000000005,-72.68242099999999,Solar,2.7
Solar Star California II LLC,Sacramento,38.516389000000004,-121.47528,Solar,2.0
Douglas Solar,Douglas,42.06,-71.73,Solar,2.0
Walmart Casa Grande,Casa Grande,32.866837,-111.771751,Solar,2.0
Town of Uxbridge MA at Commerce Dr,Uxbridge,42.043889,-71.6175,Solar,1.8
Town of Norfolk MA at Medway Branch,Norfolk,42.127778,-71.340278,Solar,1.2
NJ Oak Solar Plant,Bridgetown,39.380565000000004,-75.188312,Solar,10.0
Shore Point Solar,Freehold,40.245,-74.24333299999999,Solar,1.0
Desert Green Solar Farm LLC,Boulevard,33.27055,-116.34805,Solar,6.3
Butte College Main Campus Solar,Oroville,39.648056,-121.644167,Solar,2.9
Meridian Vineyards,Paso Robles,35.670278,-120.56694399999999,Solar,1.1
SunE EPE2 LLC,Las Cruces,32.251667,-106.91333300000001,Solar,13.6
SunE EPE1 LLC,Chaparral,32.034383,-106.34098600000002,Solar,11.3
Groveland Solar,Groveland,42.751111,-71.037222,Solar,3.2
Shrewsbury Solar,Shrewsbury,42.266110999999995,-71.695833,Solar,2.5
Boston Scientific Solar,Quincy,42.293333000000004,-71.033889,Solar,1.1
"Desert Sunlight 300, LLC",Desert Center,33.823056,-115.39388899999999,Solar,313.7
Apple Data Center PV,Maiden,35.588135,-81.25198,Solar,20.0
Foothills Solar Plant Hybrid,Yuma,32.648559999999996,-114.42874099999999,Solar,35.0
Alpaugh North,Alpaugh,35.9025,-119.442778,Solar,20.0
Alpaugh 50,Alpaugh,35.898333,-119.435278,Solar,50.0
Salt Palace Solar Gen Plant,Salt Lake City,40.767222,-111.895,Solar,1.3
SunE CPS3 LLC,Somerset,29.221944,-98.669167,Solar,10.6
WSMR I,White Sands Missile,32.395833,-106.47721999999999,Solar,4.6
IKEA Savannah 490,Port Wentworth,32.177535,-81.173775,Solar,1.2
IKEA Tampa 042,Tampa,27.953889,-82.4325,Solar,1.0
IKEA Round Rock 027,Round Rock,30.557044,-97.690286,Solar,1.3
IKEA Perryville 460,Perryville,39.560833,-76.055278,Solar,2.0
IKEA College Park 411,College Park,39.021,-76.926,Solar,1.0
IKEA Westhampton 061,Westampton,40.013889,-74.853611,Solar,1.8
Copper Mountain Solar 2,Boulder City,35.786389,-114.962778,Solar,154.0
SunE CPS2 LLC,San Antonio,29.245,-98.41833299999999,Solar,9.9
IKEA Tejon 345,Lebec,34.975278,-118.94694399999999,Solar,1.5
Constellation New Energy Inc,Medford,39.928889,-74.818056,Solar,3.9
Reeves Station Rd East,Medford,39.928333,-74.814444,Solar,5.5
Padelford Solar,Berkley,41.853333,-71.065,Solar,2.2
Nickel 1 Solar Facility,Lost Hills,35.647295,-119.71651200000001,Solar,1.5
Riverside Renewable Energy LLC,Gloucester City,39.903056,-75.125833,Solar,7.5
Buckeye Union HS District 201,Buckeye,33.419167,-112.57611100000001,Solar,3.3
Axium Modesto Solar,Modesto,37.734167,-120.99555600000001,Solar,25.0
United Stationers Supply Solar Electric,Cranbury,40.320555999999996,-74.501667,Solar,2.8
Black Mountain Solar LLC,Golden Valley,35.0227,-114.1627,Solar,9.0
Jordache Enterprises Solar,South Plainfield,40.555690000000006,-74.40836,Solar,1.3
MillerCoors Irwindale Brewery,Irwindale,34.121666999999995,-117.93833300000001,Solar,2.5
Imperial Valley Solar Company 1 LLC,Niland,33.245833000000005,-115.49666699999999,Solar,23.0
Laredo Bus Facility Solar Canopies,Decatur,33.783333,-84.267778,Solar,1.0
SunE CPS1 LLC,San Antonio,29.245,-98.41833299999999,Solar,9.9
Mercer Mall,Lawrenceville,40.290556,-74.681944,Solar,1.1
SEPV 1,Palmdale,34.618860999999995,-117.939444,Solar,2.0
SEPV 2,Twentynine Palms,34.174167,-116.152778,Solar,2.0
Edwards Air Force Base,Edwards,34.9077,-117.9206,Solar,3.0
AMP Napoleon Solar Facility,Napoleon,41.406667,-84.110833,Solar,3.5
Intel Folsom,Folsom,38.645119,-121.172999,Solar,1.0
Middlesex Apple Orchard Solar,North Brunswick,40.426389,-74.492222,Solar,4.7
Keystone Solar,Quarryville,39.861111,-76.221111,Solar,5.0
BBB Corporate Headquarters,Union,40.697222,-74.305,Solar,1.0
Christmas Tree Shops DC Burlington NJ,Florence Township,40.104167,-74.81277800000001,Solar,2.1
Harmon DC Totowa NJ,Totowa,40.903889,-74.247778,Solar,1.5
Bed Bath & Beyond DC Port Reading NJ,Port Reading,40.568333,-74.2425,Solar,1.8
Green Meadows,Sandwich,41.669444,-70.531944,Solar,3.5
La Joya Del Sol,Fresno,36.678611,-119.7975,Solar,1.5
Depot Park Solar System,Sacramento,38.515,-121.39833300000001,Solar,3.0
Wakefern Food Corp,Keasbey,40.51,-74.328333,Solar,2.0
Outback Solar At Christmas Valley,Christmas Valley,43.236944,-120.49,Solar,4.4
Oberlin Spear Point Solar One,Oberlin,41.302761,-82.227047,Solar,2.0
Washington White Post Solar LLC,Bath,35.5052,-76.8484,Solar,12.4
SVEP Solar Project Company,Pownal,42.753611,-73.226111,Solar,2.0
Williamstown Solar,Williamstown,44.113056,-72.60583299999999,Solar,2.0
Prescott Solar Plant,Prescott,34.649444,-112.4275,Solar,10.8
RE Kansas South LLC,Lemoore,36.226110999999996,-119.834167,Solar,20.0
TA-High Desert LLC,Lancaster,34.708889,-118.304722,Solar,20.0
Black Cap Solar Plant,Lakeview,42.17505,-120.36263100000001,Solar,2.0
Slayton Solar,Slayton,43.980278000000006,-95.767222,Solar,1.7
CSUF Trigeneration,Fullerton,33.880638,-117.88656,Solar,3.9
Crafton Hills College Solar Farm,Yucaipa,34.043056,-117.09888899999999,Solar,1.3
Prairie Fire,Tucson,32.116389,-110.82,Solar,4.5
Wilson Solar,Spencer,42.264167,-71.98,Solar,2.0
M. G. Emmett J. Bean Federal Center,Indianapolis,39.853056,-86.014444,Solar,2.0
180 Raritan Solar,Edison,40.516110999999995,-74.34,Solar,1.9
RE Victor Phelan Solar One LLC,Adelanto,34.51231,-117.47753,Solar,20.0
Grassland 3&4 Solar Project,Davis,38.500278,-121.694167,Solar,2.5
West Gates Solar Station,Huron,36.142222,-120.1325,Solar,10.0
NFM Solar Power LLC,Northfield,42.610833,-72.47416700000001,Solar,1.9
Saddle Mountain Solar I,Tonopah,33.378333000000005,-113.180833,Solar,15.0
West Greenwich Solar,West Greenwich,41.649444,-71.71,Solar,1.9
Grassland 1&2 Solar Project,Davis,38.500278,-121.694167,Solar,2.5
Newberry Solar 1 LLC,Newberry Springs,34.853581,-116.683108,Solar,1.5
SEPV9 Power Plant,Twentynine Palms,34.192221999999994,-116.090278,Solar,8.5
Milford Solar Farm,Milford,38.923056,-75.453333,Solar,11.8
Lincoln Financial Field,Philadelphia,39.900833,-75.1675,Solar,2.9
Tahquitz High School,Hemet,33.767222,-117.0175,Solar,1.0
SEPV 8,Twentynine Palms,34.171944,-116.1525,Solar,11.8
Kent County-Kennedyville,Kennedyville,39.297222,-75.982222,Solar,1.0
Kit Carson,Amalia,36.966667,-105.438056,Solar,1.3
Rock Hall,Rock Hall,39.144369,-76.23164399999999,Solar,1.0
Kent County - Worton Complex,Worton,39.280833,-76.09083299999999,Solar,1.0
West Valley High School Solar,Hemet,33.719722,-117.009722,Solar,0.9
Pierce College,Wilmington,34.183611,-118.574722,Solar,1.9
VA Sepulveda Ambulatory Care Center,North Hills,34.248889,-118.483333,Solar,3.5
CBS Television City,Los Angeles,34.075,-118.36,Solar,1.6
Los Alamos PV Site,Los Alamos,35.875556,-106.31,Solar,1.0
Kalaeloa Solar Two,Honolulu,21.32,-158.086944,Solar,5.0
FAA NorCal TRACON,Mather AFB,38.559533,-121.25755600000001,Solar,1.0
Badger 1,Tonopah,33.498003000000004,-112.81345800000001,Solar,14.8
Acushnet AD Makepeace,Wareham,41.798889,-70.743611,Solar,4.7
Acushnet Hawes Reed Road,Dartmouth,41.662222,-71.0425,Solar,1.0
Easthampton Landfill-City of Easthampton,Easthampton,42.286944,-72.701389,Solar,1.9
South Robeson Farm,Rowland,34.561146,-79.28097,Solar,4.9
Raeford Farm,Raeford,34.968889000000004,-79.21194399999999,Solar,4.9
Mass Midstate Solar 3,Warren,42.219722,-71.87861099999999,Solar,4.0
Mass Midstate Solar 2,Warren,42.170417,-72.20014499999999,Solar,5.0
Mass Midstate Solar 1,Warren,42.219722,-71.878333,Solar,5.0
Millbury Solar,Millbury,42.164722,-71.795,Solar,3.0
Lanikuhana Solar LLC,Mililani,21.4287,-158.02361000000002,Solar,14.7
Leicester One MA Solar LLC,Leicester,42.222778000000005,-71.87861099999999,Solar,6.0
Freetown Solar,Freetown,41.766389000000004,-70.98083299999999,Solar,4.5
Venable Solar 1,Blythe,33.598889,-114.57166699999999,Solar,1.5
Venable Solar 2,Blythe,33.597221999999995,-114.57166699999999,Solar,1.5
Jewish Community Center PV,Scottsdale,33.603056,-111.924722,Solar,1.1
Paradise Valley H.S. PV,Phoenix,33.6416,-111.9997,Solar,1.3
Kingsburg Solar,Kingsburg,36.505278000000004,-119.540278,Solar,3.7
PCIP Solar,Timberlake,36.3125,-78.9675,Solar,1.0
Exeter Solar,Exeter,36.2675,-119.12858100000001,Solar,3.5
Ivanhoe Solar,Visalia,36.3875,-119.255,Solar,3.5
Lindsay Solar,Lindsay,36.211944,-119.133889,Solar,4.0
Porterville Solar,Porterville,36.102778,-119.039722,Solar,3.5
Chadbourn Farm,Whiteville,34.324656,-78.764901,Solar,5.0
Warrenton Farm,Warrenton,36.415,-78.171111,Solar,4.0
Mocksville Farm,Mocksville,35.878611,-80.541944,Solar,5.0
Belwood Farm,Lawndale,35.47,-81.508333,Solar,4.0
Arndt Farm,Claremont,35.779167,-81.175556,Solar,5.0
Railroad Farm,St. Pauls,34.82,-78.970833,Solar,5.0
Watts Farm,Maxton,34.726944,-79.335278,Solar,5.0
Farrington Farm,Chapel Hill,35.832778000000005,-79.025,Solar,1.0
"Patua Acquisition Project, LLC",Hazen,39.585833,-119.07305600000001,Solar,10.6
Shannon Farm,Shannon,34.8475,-79.128889,Solar,5.0
UMMS at Pocomoke,Pocomoke City,38.098056,-75.611111,Solar,2.8
Haynes Farm,Lincolnton,35.525833,-81.23527800000001,Solar,5.0
Lenoir Farm,Kinston,35.331666999999996,-77.666389,Solar,5.0
Lenoir Farm 2,Kinston,35.35,-77.475,Solar,5.0
Marshville Farm,Marshville,34.988889,-80.383611,Solar,5.0
Mile Farm,Rougemont,36.230561,-78.949586,Solar,5.0
Moore Solar Farm,Reidsville,36.273192,-79.759203,Solar,5.0
Moorings Farm,New Hope,35.305833,-77.829167,Solar,5.0
New Bern Farm,Ernul,35.209564,-77.056725,Solar,5.0
Roxboro Farm,Roxboro,36.4797,-78.917364,Solar,5.0
White Cross Farm,Chapel Hill,35.907144,-79.18829699999999,Solar,5.0
Wilson Farm 1,Elm City,35.803611,-77.873611,Solar,5.0
Yanceyville Farm,Blanch,36.439444,-79.278889,Solar,5.0
AM Best Farm,Goldsboro,35.418889,-77.985556,Solar,5.0
Mt Olive Farm 2,Mt Olive,35.218056,-78.069722,Solar,5.0
Dibrell Farm,Pelham,36.471667,-79.528056,Solar,5.0
Rock Farm,Rockingham,34.965556,-79.60972199999999,Solar,5.0
Two Lines Farm,Hickory,35.629166999999995,-81.326667,Solar,5.0
Bolton Farm,Warrenton,36.421617,-78.132311,Solar,5.0
McCallum Farm,Rowland,34.543889,-79.3,Solar,5.0
Radiance Solar 4,Lancaster,34.665556,-118.28805600000001,Solar,1.5
Radiance Solar 5,Lancaster,34.665556,-118.28694399999999,Solar,1.5
The Lawrenceville School Solar Facility,Lawrenceville,40.301409,-74.722117,Solar,5.2
Amazon,Carteret,40.566389,-74.221389,Solar,4.2
North Jersey Media Group Solar Facility,Rockaway Township,40.924167,-74.494722,Solar,4.1
Corning Pharmaceutical Glass,Vineland,39.496666999999995,-75.01861099999999,Solar,2.3
Atlantic Coast Freezers Solar Facility,Vineland,39.519935,-75.029038,Solar,2.2
Williams-Sonoma Solar Facility,Jamesburg,40.387778000000004,-74.455278,Solar,3.0
Quittacas Pond Solar,Rochester,41.781944,-70.913333,Solar,3.5
Atwell Island,Alpaugh,35.895,-119.510833,Solar,20.2
Gridley Main,Gridley,39.373333,-121.68416699999999,Solar,1.0
Gridley Main Two,Gridley,39.373333,-121.68166699999999,Solar,2.5
White River Solar,Alpaugh,35.871389,-119.4625,Solar,20.0
Corcoran Solar,Corcoran,36.138333,-119.573333,Solar,20.0
Oakley Solar Project,Oakley,38.001667,-121.747778,Solar,1.5
Bryan Solar Field,Bryan,41.476389000000005,-84.586111,Solar,1.8
Hyder II Hybrid,Hyder,33.027,-113.3489,Solar,14.0
Northbridge Solar,South Grafton,42.166389,-71.645556,Solar,1.9
CU Solar Plant,Cedarville,39.741944000000004,-83.81694399999999,Solar,1.8
CES Sterling LLC,Sterling,42.441944,-71.722222,Solar,2.0
Solar Star 1,Rosamond,34.8181,-118.4036,Solar,309.9
Solar Star 2,Rosamond,34.848611,-118.352778,Solar,275.0
IND Community Solar Farm 1st Phase,Indianapolis,39.695209000000006,-86.315525,Solar,10.0
Heber Solar,Heber,32.7125,-115.54055600000001,Solar,10.0
Volkswagen Solar System,Chattanooga,35.0975,-85.126944,Solar,7.6
Solar Star New Jersey NJ LLC,Skillman,40.401528000000006,-74.669697,Solar,1.5
Bellingham PV,Douglas,42.075,-71.703056,Solar,3.0
Maryland Solar,Hagerstown,39.563056,-77.72027800000001,Solar,20.9
Marshfield PV,Marshfield,42.111667,-70.70944399999999,Solar,3.0
Orange PV,Orange,42.585,-72.29388900000001,Solar,2.0
Maynard PV,Maynard,42.428333,-71.435556,Solar,1.0
Lone Valley Solar Park I LLC,Lucerne Valley,34.398059,-116.865517,Solar,10.0
Victor Dry Farm Ranch A,Victorville,34.501111,-117.46666699999999,Solar,5.0
Victor Dry Farm Ranch B,Victorville,34.497778000000004,-117.47111100000001,Solar,5.0
CSU Northridge Plant,Northridge,34.243333,-118.530556,Solar,0.4
Southbridge PV,Southbridge,42.047360999999995,-71.992868,Solar,3.0
Centinela Solar Energy,Calexico,32.686944,-115.647778,Solar,170.0
West Tennessee Solar Farm,Stanton,35.408611,-89.3875,Solar,4.2
Martin Limestone Solar Array,New Holland,40.107778,-76.061667,Solar,1.0
Arrache 4006,Palmdale,34.655,-118.051111,Solar,2.0
Arrache 4013,Palmdale,34.650556,-118.05194399999999,Solar,1.5
Arrache 8083,Palmdale,34.647778,-118.06111100000001,Solar,4.0
Nunn,Apple Valley,34.509167,-117.154444,Solar,1.0
Rutan,Palmdale,34.643889,-118.16305600000001,Solar,4.0
Vinam,Lancaster,34.668889,-118.06138899999999,Solar,1.5
Ma,Lancaster,34.695278,-118.0625,Solar,1.5
Horn,Lancaster,34.708889,-118.27416699999999,Solar,1.5
Dixon Dairy Road Solar,Kings Mountain,35.199166999999996,-81.410833,Solar,4.0
Watts 3115,Adelanto,34.600833,-117.642222,Solar,2.0
McCoy Solar Energy Project,Blythe,33.694722,-114.739722,Solar,270.6
Herbert Farm Solar,Hughesville,38.545556,-76.799444,Solar,5.5
Campo Verde Solar,Seeley,32.753333000000005,-115.72638899999998,Solar,139.0
Bruce A Henry Solar Farm,Georgetown,38.663992,-75.400542,Solar,3.9
Las Vegas WPCF Solar Plant,Las Vegas,36.134444,-115.035278,Solar,3.3
SEV NM Phase 2,Roswell,33.351110999999996,-104.50694399999999,Solar,1.4
Plymouth Solar LLC,Plymouth,35.875,-76.71055600000001,Solar,5.0
